state,latitude,longitude
Virginia,38.8183204,-77.1418984
Virginia,38.77062541,-77.08223284
Virginia,38.86095153,-77.09225478
Virginia,38.862207,-77.06141
Virginia,38.853839,-77.048715
Virginia,38.87984042,-77.11231187
Virginia,38.89835748,-77.11875103
Virginia,39.0677368,-77.4852798
Virginia,39.01075755,-77.49098802
Virginia,37.23107898,-80.41518157
Virginia,37.2318604,-80.4313337
Virginia,38.7328534,-77.5475767
Virginia,38.7996923,-77.3200953
Virginia,38.82816518,-77.43816005
Virginia,38.8762197,-77.442502
Virginia,38.89754944,-77.44347194
Virginia,38.02911074,-78.44408037
Virginia,38.04916308,-78.50367631
Virginia,36.8243482,-76.41218882
Virginia,36.77492903,-76.23203127
Virginia,37.35440547,-77.41087433
Virginia,37.3767087,-77.511084
Virginia,37.254629,-77.3882035
Virginia,38.48517907,-77.96727142
Virginia,36.59450315,-79.4241607
Virginia,39.006242,-77.437158
Virginia,38.85261287,-77.32727303
Virginia,38.85765879,-77.35749975
Virginia,38.85726272,-77.39434921
Virginia,38.831375,-77.307755
Virginia,38.842982,-77.2721522
Virginia,38.8478701,-77.1210318
Virginia,38.88506554,-77.17454794
Virginia,38.8704999,-77.1530541
Virginia,38.87211,-77.228124
Virginia,38.29925744,-77.48370064
Virginia,38.34316395,-77.49433409
Virginia,38.29646905,-77.51342007
Virginia,38.23177702,-77.50234738
Virginia,38.79136028,-77.60702825
Virginia,37.6458566,-77.57969911
Virginia,37.667205,-77.4590366
Virginia,37.682641,-77.587767
Virginia,37.0435632,-76.393138
Virginia,38.43193916,-78.85506455
Virginia,38.96368586,-77.39905368
Virginia,38.9078947,-77.4087542
Virginia,39.1131827,-77.53693911
Virginia,38.70166011,-77.22061937
Virginia,37.39791,-79.22289
Virginia,37.34521557,-79.18886799
Virginia,38.7969942,-77.5171817
Virginia,38.74918746,-77.4488859
Virginia,38.93315931,-77.17617716
Virginia,38.9175319,-77.2206992
Virginia,37.60415765,-77.35326954
Virginia,37.41554366,-77.64118397
Virginia,37.113202,-76.496682
Virginia,37.06718861,-76.49152469
Virginia,36.8585584,-76.2104557
Virginia,36.91527,-76.27139
Virginia,36.86805814,-76.29812226
Virginia,36.8445271,-76.2910955
Virginia,36.88669698,-76.30217673
Virginia,37.506017,-77.607333
Virginia,37.50136454,-77.52837289
Virginia,38.88128714,-77.30176563
Virginia,39.13617727,-77.69132033
Virginia,38.93852543,-77.33054753
Virginia,38.95922169,-77.35677485
Virginia,38.95488124,-77.36619756
Virginia,37.5568173,-77.4863323
Virginia,37.65371685,-77.61575218
Virginia,37.584562,-77.4966109
Virginia,37.6032068,-77.5253715
Virginia,37.5494399,-77.45013183
Virginia,37.6029631,-77.5668176
Virginia,37.63779713,-77.51171212
Virginia,37.2557053,-79.95494303
Virginia,37.30096574,-79.95707769
Virginia,38.8953274,-77.0705265
Virginia,38.774977,-77.173906
Virginia,38.7791265,-77.1898837
Virginia,38.740231,-77.2129534
Virginia,38.4693324,-77.4120653
Virginia,38.952742,-77.447758
Virginia,39.03467631,-77.40711131
Virginia,39.0155611,-77.3750599
Virginia,36.88105344,-76.42441767
Virginia,38.90359402,-77.26203799
Virginia,38.92489542,-77.23988396
Virginia,36.8508588,-76.0236516
Virginia,36.7593093,-76.0072725
Virginia,36.81955984,-76.069128
Virginia,36.84452434,-76.12973962
Virginia,36.77567073,-76.0884293
Virginia,38.7290711,-77.7994609
Virginia,38.7809565,-77.2350216
Virginia,37.2874512,-76.721128
Virginia,39.16185434,-78.16800421
Virginia,38.63207357,-77.27463676
Virginia,38.65273298,-77.28606067
Virginia,38.673363,-77.335084
Washington,47.61354952,-122.1997845
Washington,47.6216166,-122.1318789
Washington,47.612737,-122.1852162
Washington,47.57440488,-122.1689447
Washington,48.785206,-122.4893741
Washington,47.1679541,-122.1558092
Washington,48.45333193,-122.3358399
Washington,47.90953389,-122.2252788
Washington,47.31628571,-122.3138469
Washington,47.54334533,-122.0501412
Washington,46.2212003,-119.2231981
Washington,47.385287,-122.234995
Washington,47.71184393,-122.1817937
Washington,47.05785191,-122.7650557
Washington,47.1619458,-122.5185392
Washington,47.82979899,-122.2725683
Washington,47.8206843,-122.2890054
Washington,48.15114826,-122.1912855
Washington,47.0417582,-122.9344636
Washington,47.14671835,-122.2925394
Washington,47.6672535,-122.1023643
Washington,47.47753966,-122.2162079
Washington,46.25855108,-119.3098217
Washington,47.60582599,-122.0359604
Washington,47.72187796,-122.2942069
Washington,47.61340998,-122.3210355
Washington,47.61000174,-122.3376749
Washington,47.62033585,-122.3380807
Washington,47.66190855,-122.2987347
Washington,47.7069892,-122.3261358
Washington,47.65923994,-122.3134023
Washington,47.560207,-122.3866142
Washington,47.6631689,-122.6960508
Washington,47.66582012,-117.4107362
Washington,47.21609226,-122.4686696
Washington,47.4491191,-122.2620723
Washington,47.458779,-122.258422
Washington,45.62141694,-122.5535908
Washington,45.65360082,-122.5866632
Washington,45.67822344,-122.6669198
Washington,45.61381204,-122.5036304
Washington,47.43769482,-120.3235655
Washington,47.75470339,-122.1557609
Washington DC,38.90307389,-77.03401239
Washington DC,38.9031225,-77.0186623
Washington DC,38.8754508,-77.0061574
Washington DC,38.9100169,-77.0321815
Washington DC,38.846545,-76.9804408
Washington DC,38.9120875,-77.04444721
Washington DC,38.9058075,-77.0432148
Washington DC,38.90031169,-77.04577225
Washington DC,38.9208758,-76.99399773
Washington DC,38.92108817,-77.02186473
Washington DC,38.92088642,-77.07224393
Washington DC,38.92009,-76.95289
Washington DC,38.9237075,-77.0519327
Washington DC,38.92966777,-77.03242067
Washington DC,38.905296,-77.0645633
Washington DC,38.89788833,-77.00473833
Washington DC,38.88324856,-76.99525558
Washington DC,38.94501613,-77.07775349
Washington DC,38.8976772,-77.0068768
Washington DC,38.89808218,-77.02101415
Washington DC,38.93206304,-76.99645106
West Virginia,38.419643,-82.261247
West Virginia,38.318543,-81.71877
West Virginia,38.42336453,-82.41935123
West Virginia,39.44600279,-77.98783448
West Virginia,39.65742293,-80.00229898
West Virginia,39.628094,-79.957707
Wisconsin,44.2441472,-88.3487294
Wisconsin,44.486816,-88.06757416
Wisconsin,43.0355056,-88.1043065
Wisconsin,43.0856483,-88.0667068
Wisconsin,44.77458461,-91.43800273
Wisconsin,44.2625531,-88.47014451
Wisconsin,42.93875896,-88.04771489
Wisconsin,44.95937313,-92.72082119
Wisconsin,42.723734,-88.995163
Wisconsin,43.07588904,-89.45386077
Wisconsin,43.1305173,-89.30578265
Wisconsin,43.07510119,-89.39660918
Wisconsin,43.0615872,-89.5049495
Wisconsin,43.1878076,-88.1277969
Wisconsin,43.07534428,-89.52871061
Wisconsin,42.98619265,-87.94778427
Wisconsin,43.04836219,-87.90452498
Wisconsin,42.7195817,-87.8492513
Wisconsin,42.56589181,-87.92104783
Wisconsin,43.06772322,-88.04822244
North Dakota,46.9042471,-96.7966185
North Dakota,46.85533713,-96.86141579
Wyoming,41.16071801,-104.805699
